,season,round,url,raceName,Circuit,date,time,FirstPractice,SecondPractice,ThirdPractice,Qualifying,Sprint
304,1978,8,http://en.wikipedia.org/wiki/1978_Swedish_Grand_Prix,Swedish Grand Prix,"{'circuitId': 'anderstorp', 'url': 'http://en.wikipedia.org/wiki/Scandinavian_Raceway', 'circuitName': 'Scandinavian Raceway', 'Location': {'lat': '57.2653', 'long': '13.6042', 'locality': 'Anderstorp', 'country': 'Sweden'}}",6/17/78,,,,,,
305,1978,9,http://en.wikipedia.org/wiki/1978_French_Grand_Prix,French Grand Prix,"{'circuitId': 'ricard', 'url': 'http://en.wikipedia.org/wiki/Paul_Ricard_Circuit', 'circuitName': 'Circuit Paul Ricard', 'Location': {'lat': '43.2506', 'long': '5.79167', 'locality': 'Le Castellet', 'country': 'France'}}",7/2/78,,,,,,
306,1978,10,http://en.wikipedia.org/wiki/1978_British_Grand_Prix,British Grand Prix,"{'circuitId': 'brands_hatch', 'url': 'http://en.wikipedia.org/wiki/Brands_Hatch', 'circuitName': 'Brands Hatch', 'Location': {'lat': '51.3569', 'long': '0.263056', 'locality': 'Kent', 'country': 'UK'}}",7/16/78,,,,,,
307,1978,11,http://en.wikipedia.org/wiki/1978_German_Grand_Prix,German Grand Prix,"{'circuitId': 'hockenheimring', 'url': 'http://en.wikipedia.org/wiki/Hockenheimring', 'circuitName': 'Hockenheimring', 'Location': {'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}}",7/30/78,,,,,,
308,1978,12,http://en.wikipedia.org/wiki/1978_Austrian_Grand_Prix,Austrian Grand Prix,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",8/13/78,,,,,,
309,1978,13,http://en.wikipedia.org/wiki/1978_Dutch_Grand_Prix,Dutch Grand Prix,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",8/27/78,,,,,,
310,1978,14,http://en.wikipedia.org/wiki/1978_Italian_Grand_Prix,Italian Grand Prix,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",9/10/78,,,,,,
311,1978,15,http://en.wikipedia.org/wiki/1978_United_States_Grand_Prix,United States Grand Prix,"{'circuitId': 'watkins_glen', 'url': 'http://en.wikipedia.org/wiki/Watkins_Glen_International', 'circuitName': 'Watkins Glen', 'Location': {'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}}",10/1/78,,,,,,
312,1978,16,http://en.wikipedia.org/wiki/1978_Canadian_Grand_Prix,Canadian Grand Prix,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",10/8/78,,,,,,
313,1979,1,http://en.wikipedia.org/wiki/1979_Argentine_Grand_Prix,Argentine Grand Prix,"{'circuitId': 'galvez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Oscar_Alfredo_G%C3%A1lvez', 'circuitName': 'Autódromo Juan y Oscar Gálvez', 'Location': {'lat': '-34.6943', 'long': '-58.4593', 'locality': 'Buenos Aires', 'country': 'Argentina'}}",1/21/79,,,,,,
314,1979,2,http://en.wikipedia.org/wiki/1979_Brazilian_Grand_Prix,Brazilian Grand Prix,"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",2/4/79,,,,,,
315,1979,3,http://en.wikipedia.org/wiki/1979_South_African_Grand_Prix,South African Grand Prix,"{'circuitId': 'kyalami', 'url': 'http://en.wikipedia.org/wiki/Kyalami', 'circuitName': 'Kyalami', 'Location': {'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}}",3/3/79,,,,,,
316,1979,4,http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix_West,United States Grand Prix West,"{'circuitId': 'long_beach', 'url': 'http://en.wikipedia.org/wiki/Long_Beach,_California', 'circuitName': 'Long Beach', 'Location': {'lat': '33.7651', 'long': '-118.189', 'locality': 'California', 'country': 'USA'}}",4/8/79,,,,,,
317,1979,5,http://en.wikipedia.org/wiki/1979_Spanish_Grand_Prix,Spanish Grand Prix,"{'circuitId': 'jarama', 'url': 'http://en.wikipedia.org/wiki/Circuito_Permanente_Del_Jarama', 'circuitName': 'Jarama', 'Location': {'lat': '40.6171', 'long': '-3.58558', 'locality': 'Madrid', 'country': 'Spain'}}",4/29/79,,,,,,
318,1979,6,http://en.wikipedia.org/wiki/1979_Belgian_Grand_Prix,Belgian Grand Prix,"{'circuitId': 'zolder', 'url': 'http://en.wikipedia.org/wiki/Zolder', 'circuitName': 'Zolder', 'Location': {'lat': '50.9894', 'long': '5.25694', 'locality': 'Heusden-Zolder', 'country': 'Belgium'}}",5/13/79,,,,,,
319,1979,7,http://en.wikipedia.org/wiki/1979_Monaco_Grand_Prix,Monaco Grand Prix,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",5/27/79,,,,,,
320,1979,8,http://en.wikipedia.org/wiki/1979_French_Grand_Prix,French Grand Prix,"{'circuitId': 'dijon', 'url': 'http://en.wikipedia.org/wiki/Dijon-Prenois', 'circuitName': 'Dijon-Prenois', 'Location': {'lat': '47.3625', 'long': '4.89913', 'locality': 'Dijon', 'country': 'France'}}",7/1/79,,,,,,
321,1979,9,http://en.wikipedia.org/wiki/1979_British_Grand_Prix,British Grand Prix,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",7/14/79,,,,,,
322,1979,10,http://en.wikipedia.org/wiki/1979_German_Grand_Prix,German Grand Prix,"{'circuitId': 'hockenheimring', 'url': 'http://en.wikipedia.org/wiki/Hockenheimring', 'circuitName': 'Hockenheimring', 'Location': {'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}}",7/29/79,,,,,,
323,1979,11,http://en.wikipedia.org/wiki/1979_Austrian_Grand_Prix,Austrian Grand Prix,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",8/12/79,,,,,,
324,1979,12,http://en.wikipedia.org/wiki/1979_Dutch_Grand_Prix,Dutch Grand Prix,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",8/26/79,,,,,,
325,1979,13,http://en.wikipedia.org/wiki/1979_Italian_Grand_Prix,Italian Grand Prix,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",9/9/79,,,,,,
326,1979,14,http://en.wikipedia.org/wiki/1979_Canadian_Grand_Prix,Canadian Grand Prix,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",9/30/79,,,,,,
327,1979,15,http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix,United States Grand Prix,"{'circuitId': 'watkins_glen', 'url': 'http://en.wikipedia.org/wiki/Watkins_Glen_International', 'circuitName': 'Watkins Glen', 'Location': {'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}}",10/7/79,,,,,,
328,1980,1,http://en.wikipedia.org/wiki/1980_Argentine_Grand_Prix,Argentine Grand Prix,"{'circuitId': 'galvez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Oscar_Alfredo_G%C3%A1lvez', 'circuitName': 'Autódromo Juan y Oscar Gálvez', 'Location': {'lat': '-34.6943', 'long': '-58.4593', 'locality': 'Buenos Aires', 'country': 'Argentina'}}",1/13/80,,,,,,
329,1980,2,http://en.wikipedia.org/wiki/1980_Brazilian_Grand_Prix,Brazilian Grand Prix,"{'circuitId': 'interlagos', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Jos%C3%A9_Carlos_Pace', 'circuitName': 'Autódromo José Carlos Pace', 'Location': {'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}}",1/27/80,,,,,,
330,1980,3,http://en.wikipedia.org/wiki/1980_South_African_Grand_Prix,South African Grand Prix,"{'circuitId': 'kyalami', 'url': 'http://en.wikipedia.org/wiki/Kyalami', 'circuitName': 'Kyalami', 'Location': {'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}}",3/1/80,,,,,,
331,1980,4,http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix_West,United States Grand Prix West,"{'circuitId': 'long_beach', 'url': 'http://en.wikipedia.org/wiki/Long_Beach,_California', 'circuitName': 'Long Beach', 'Location': {'lat': '33.7651', 'long': '-118.189', 'locality': 'California', 'country': 'USA'}}",3/30/80,,,,,,
332,1980,5,http://en.wikipedia.org/wiki/1980_Belgian_Grand_Prix,Belgian Grand Prix,"{'circuitId': 'zolder', 'url': 'http://en.wikipedia.org/wiki/Zolder', 'circuitName': 'Zolder', 'Location': {'lat': '50.9894', 'long': '5.25694', 'locality': 'Heusden-Zolder', 'country': 'Belgium'}}",5/4/80,,,,,,
333,1980,6,http://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix,Monaco Grand Prix,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",5/18/80,,,,,,
334,1980,7,http://en.wikipedia.org/wiki/1980_French_Grand_Prix,French Grand Prix,"{'circuitId': 'ricard', 'url': 'http://en.wikipedia.org/wiki/Paul_Ricard_Circuit', 'circuitName': 'Circuit Paul Ricard', 'Location': {'lat': '43.2506', 'long': '5.79167', 'locality': 'Le Castellet', 'country': 'France'}}",6/29/80,,,,,,
335,1980,8,http://en.wikipedia.org/wiki/1980_British_Grand_Prix,British Grand Prix,"{'circuitId': 'brands_hatch', 'url': 'http://en.wikipedia.org/wiki/Brands_Hatch', 'circuitName': 'Brands Hatch', 'Location': {'lat': '51.3569', 'long': '0.263056', 'locality': 'Kent', 'country': 'UK'}}",7/13/80,,,,,,
336,1980,9,http://en.wikipedia.org/wiki/1980_German_Grand_Prix,German Grand Prix,"{'circuitId': 'hockenheimring', 'url': 'http://en.wikipedia.org/wiki/Hockenheimring', 'circuitName': 'Hockenheimring', 'Location': {'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}}",8/10/80,,,,,,
337,1980,10,http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix,Austrian Grand Prix,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",8/17/80,,,,,,
338,1980,11,http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix,Dutch Grand Prix,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",8/31/80,,,,,,
339,1980,12,http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix,Italian Grand Prix,"{'circuitId': 'imola', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari', 'circuitName': 'Autodromo Enzo e Dino Ferrari', 'Location': {'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}}",9/14/80,,,,,,
340,1980,13,http://en.wikipedia.org/wiki/1980_Canadian_Grand_Prix,Canadian Grand Prix,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",9/28/80,,,,,,
341,1980,14,http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix,United States Grand Prix,"{'circuitId': 'watkins_glen', 'url': 'http://en.wikipedia.org/wiki/Watkins_Glen_International', 'circuitName': 'Watkins Glen', 'Location': {'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}}",10/5/80,,,,,,
342,1981,1,http://en.wikipedia.org/wiki/1981_United_States_Grand_Prix_West,United States Grand Prix West,"{'circuitId': 'long_beach', 'url': 'http://en.wikipedia.org/wiki/Long_Beach,_California', 'circuitName': 'Long Beach', 'Location': {'lat': '33.7651', 'long': '-118.189', 'locality': 'California', 'country': 'USA'}}",3/15/81,,,,,,
343,1981,2,http://en.wikipedia.org/wiki/1981_Brazilian_Grand_Prix,Brazilian Grand Prix,"{'circuitId': 'jacarepagua', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Internacional_Nelson_Piquet', 'circuitName': 'Autódromo Internacional Nelson Piquet', 'Location': {'lat': '-22.9756', 'long': '-43.395', 'locality': 'Rio de Janeiro', 'country': 'Brazil'}}",3/29/81,,,,,,
344,1981,3,http://en.wikipedia.org/wiki/1981_Argentine_Grand_Prix,Argentine Grand Prix,"{'circuitId': 'galvez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Oscar_Alfredo_G%C3%A1lvez', 'circuitName': 'Autódromo Juan y Oscar Gálvez', 'Location': {'lat': '-34.6943', 'long': '-58.4593', 'locality': 'Buenos Aires', 'country': 'Argentina'}}",4/12/81,,,,,,
345,1981,4,http://en.wikipedia.org/wiki/1981_San_Marino_Grand_Prix,San Marino Grand Prix,"{'circuitId': 'imola', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari', 'circuitName': 'Autodromo Enzo e Dino Ferrari', 'Location': {'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}}",5/3/81,,,,,,
346,1981,5,http://en.wikipedia.org/wiki/1981_Belgian_Grand_Prix,Belgian Grand Prix,"{'circuitId': 'zolder', 'url': 'http://en.wikipedia.org/wiki/Zolder', 'circuitName': 'Zolder', 'Location': {'lat': '50.9894', 'long': '5.25694', 'locality': 'Heusden-Zolder', 'country': 'Belgium'}}",5/17/81,,,,,,
347,1981,6,http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix,Monaco Grand Prix,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",5/31/81,,,,,,
348,1981,7,http://en.wikipedia.org/wiki/1981_Spanish_Grand_Prix,Spanish Grand Prix,"{'circuitId': 'jarama', 'url': 'http://en.wikipedia.org/wiki/Circuito_Permanente_Del_Jarama', 'circuitName': 'Jarama', 'Location': {'lat': '40.6171', 'long': '-3.58558', 'locality': 'Madrid', 'country': 'Spain'}}",6/21/81,,,,,,
349,1981,8,http://en.wikipedia.org/wiki/1981_French_Grand_Prix,French Grand Prix,"{'circuitId': 'dijon', 'url': 'http://en.wikipedia.org/wiki/Dijon-Prenois', 'circuitName': 'Dijon-Prenois', 'Location': {'lat': '47.3625', 'long': '4.89913', 'locality': 'Dijon', 'country': 'France'}}",7/5/81,,,,,,
350,1981,9,http://en.wikipedia.org/wiki/1981_British_Grand_Prix,British Grand Prix,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",7/18/81,,,,,,
351,1981,10,http://en.wikipedia.org/wiki/1981_German_Grand_Prix,German Grand Prix,"{'circuitId': 'hockenheimring', 'url': 'http://en.wikipedia.org/wiki/Hockenheimring', 'circuitName': 'Hockenheimring', 'Location': {'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}}",8/2/81,,,,,,
352,1981,11,http://en.wikipedia.org/wiki/1981_Austrian_Grand_Prix,Austrian Grand Prix,"{'circuitId': 'red_bull_ring', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Ring', 'circuitName': 'Red Bull Ring', 'Location': {'lat': '47.2197', 'long': '14.7647', 'locality': 'Spielberg', 'country': 'Austria'}}",8/16/81,,,,,,
353,1981,12,http://en.wikipedia.org/wiki/1981_Dutch_Grand_Prix,Dutch Grand Prix,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",8/30/81,,,,,,
354,1981,13,http://en.wikipedia.org/wiki/1981_Italian_Grand_Prix,Italian Grand Prix,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",9/13/81,,,,,,
355,1981,14,http://en.wikipedia.org/wiki/1981_Canadian_Grand_Prix,Canadian Grand Prix,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",9/27/81,,,,,,
356,1981,15,http://en.wikipedia.org/wiki/1981_Caesars_Palace_Grand_Prix,Caesars Palace Grand Prix,"{'circuitId': 'las_vegas', 'url': 'http://en.wikipedia.org/wiki/Las_Vegas,_Nevada', 'circuitName': 'Las Vegas Street Circuit', 'Location': {'lat': '36.1162', 'long': '-115.174', 'locality': 'Nevada', 'country': 'USA'}}",10/17/81,,,,,,
357,1982,1,http://en.wikipedia.org/wiki/1982_South_African_Grand_Prix,South African Grand Prix,"{'circuitId': 'kyalami', 'url': 'http://en.wikipedia.org/wiki/Kyalami', 'circuitName': 'Kyalami', 'Location': {'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}}",1/23/82,,,,,,
358,1982,2,http://en.wikipedia.org/wiki/1982_Brazilian_Grand_Prix,Brazilian Grand Prix,"{'circuitId': 'jacarepagua', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Internacional_Nelson_Piquet', 'circuitName': 'Autódromo Internacional Nelson Piquet', 'Location': {'lat': '-22.9756', 'long': '-43.395', 'locality': 'Rio de Janeiro', 'country': 'Brazil'}}",3/21/82,,,,,,
359,1982,3,http://en.wikipedia.org/wiki/1982_United_States_Grand_Prix_West,United States Grand Prix West,"{'circuitId': 'long_beach', 'url': 'http://en.wikipedia.org/wiki/Long_Beach,_California', 'circuitName': 'Long Beach', 'Location': {'lat': '33.7651', 'long': '-118.189', 'locality': 'California', 'country': 'USA'}}",4/4/82,,,,,,
360,1982,4,http://en.wikipedia.org/wiki/1982_San_Marino_Grand_Prix,San Marino Grand Prix,"{'circuitId': 'imola', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari', 'circuitName': 'Autodromo Enzo e Dino Ferrari', 'Location': {'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}}",4/25/82,,,,,,
361,1982,5,http://en.wikipedia.org/wiki/1982_Belgian_Grand_Prix,Belgian Grand Prix,"{'circuitId': 'zolder', 'url': 'http://en.wikipedia.org/wiki/Zolder', 'circuitName': 'Zolder', 'Location': {'lat': '50.9894', 'long': '5.25694', 'locality': 'Heusden-Zolder', 'country': 'Belgium'}}",5/9/82,,,,,,
362,1982,6,http://en.wikipedia.org/wiki/1982_Monaco_Grand_Prix,Monaco Grand Prix,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",5/23/82,,,,,,
363,1982,7,http://en.wikipedia.org/wiki/1982_Detroit_Grand_Prix,Detroit Grand Prix,"{'circuitId': 'detroit', 'url': 'http://en.wikipedia.org/wiki/Detroit_street_circuit', 'circuitName': 'Detroit Street Circuit', 'Location': {'lat': '42.3298', 'long': '-83.0401', 'locality': 'Detroit', 'country': 'USA'}}",6/6/82,,,,,,
364,1982,8,http://en.wikipedia.org/wiki/1982_Canadian_Grand_Prix,Canadian Grand Prix,"{'circuitId': 'villeneuve', 'url': 'http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve', 'circuitName': 'Circuit Gilles Villeneuve', 'Location': {'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}}",6/13/82,,,,,,
365,1982,9,http://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix,Dutch Grand Prix,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",7/3/82,,,,,,
366,1982,10,http://en.wikipedia.org/wiki/1982_British_Grand_Prix,British Grand Prix,"{'circuitId': 'brands_hatch', 'url': 'http://en.wikipedia.org/wiki/Brands_Hatch', 'circuitName': 'Brands Hatch', 'Location': {'lat': '51.3569', 'long': '0.263056', 'locality': 'Kent', 'country': 'UK'}}",7/18/82,,,,,,
